Recipient Company,Parent Company,Award Date,Award Type,Grant Amount,Face Loan Amount,Awarding Agency,Program Name,Award Details,Data Source for Award,Facility Name,Facility State,Facility City,Facility Street Address,Facility Zip Code,Facility Congressional District,Facility NAICS Code,PPP Lender,Jobs Retained,Notes,Ownership Structure,Stock Ticker Symbol,Parent Headquarters State,Parent Headquarters Country,Parent Sector,Parent Industry,Parent Total Workforce at end of 2019,Parent Latest Workforce Size,Parent Employment-related Penalties Since 2010,Parent Federal Corporate Income Tax Rate,"Parent Total Federal, State, and Local Subsidies Since 2010",Parent Government-contracting-related Penalties Since 2010,Parent Environmental / Healthcare / Safety Penalties Since 2010,Parent Consumer Protection / Financial / Competition-related Penaties Since 2010,Parent Ratio of CEO Pay to that of Median Worker,CEO Pay,Median Worker Pay,Parent TARP Loans Received During Financial Crisis,Employment Issues,Tax/Subsidy Issues,Government Contracting Issues,Environment/Safety Issues,Consumer Protection Issues,CEO Compensation Issues,POGO Link,Just Capital Link,Follow The Money Link,Violation Tracker Link,Subsidy Tracker Link
Community Hospital Group Inc,Hackensack Meridian Health,20200508,loan,$0 ,"$7,007,784 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,New Jersey,,,,,,,0,,non-profit,,New Jersey,USA,healthcare services,hospitals,0,0,"$33,139 ",,$0 ,"$5,900,000 ","$45,757 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,hackensack-meridian-health,
Community Hospital Group Inc,Hackensack Meridian Health,20200508,loan,$0 ,"$61,171,372 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,New Jersey,,,,,,,0,,non-profit,,New Jersey,USA,healthcare services,hospitals,0,0,"$33,139 ",,$0 ,"$5,900,000 ","$45,757 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,hackensack-meridian-health,
Advocate Condell Medical Center,Advocate Aurora Health,20200508,loan,$0 ,"$48,735,885 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate Health And Hospitals C,Advocate Aurora Health,20200508,loan,$0 ,"$612,927 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate Health And Hospitals C,Advocate Aurora Health,20200508,loan,$0 ,"$841,245 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate Health And Hospitals C,Advocate Aurora Health,20200508,loan,$0 ,"$4,216,866 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate Health And Hospitals C,Advocate Aurora Health,20200508,loan,$0 ,"$4,892,341 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Copley Memorial Hospital Inc,Rush University Medical Center,20200508,loan,$0 ,"$1,592,227 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$26,213 ",,$0 ,"$1,547,200 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,https://www.followthemoney.org/entity-details?eid=10677141,rush-university-medical-center,rush-university-medical-center
Copley Memorial Hospital Inc,Rush University Medical Center,20200508,loan,$0 ,"$30,215,009 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$26,213 ",,$0 ,"$1,547,200 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,https://www.followthemoney.org/entity-details?eid=10677141,rush-university-medical-center,rush-university-medical-center
Advocate Health And Hospitals C,Advocate Aurora Health,20200508,loan,$0 ,"$13,356,487 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate Health And Hospitals C,Advocate Aurora Health,20200508,loan,$0 ,"$21,359,050 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate Health And Hospitals C,Advocate Aurora Health,20200508,loan,$0 ,"$37,622,268 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate Health And Hospitals C,Advocate Aurora Health,20200508,loan,$0 ,"$41,511,036 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate Health And Hospitals C,Advocate Aurora Health,20200508,loan,$0 ,"$93,240,897 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate Health And Hospitals C,Advocate Aurora Health,20200508,loan,$0 ,"$123,754,840 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate North Side Health Netw,Advocate Aurora Health,20200508,loan,$0 ,"$858,308 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate North Side Health Netw,Advocate Aurora Health,20200508,loan,$0 ,"$1,680,535 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Advocate North Side Health Netw,Advocate Aurora Health,20200508,loan,$0 ,"$35,412,603 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Illinois,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$8,060,000 ",,$0 ,"$16,250,000 ","$657,660 ","$5,610,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,advocate-aurora-health,
Affinity Hospital LLC,Community Health Systems,20200508,loan,$0 ,"$48,314,541 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Alabama,,,,,,,0,,publicly traded,CYH,Tennessee,USA,healthcare services,for-profit hospitals,"80,000",0,"$1,432,842 ",,"$183,962,575 ","$477,996,770 ",$0 ,$0 ,151 to 1,"$8,064,410 ","$53,461 ",$0 ,yes,yes,yes,no,no,yes,,,https://www.followthemoney.org/entity-details?eid=653,community-health-systems,community-health-systems
Agnesian Healthcare Inc,SSM Health,20200508,loan,$0 ,"$17,000,000 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Wisconsin,,,,,,,0,,non-profit,,Missouri,USA,healthcare services,hospitals,0,0,"$4,001,813 ",,$0 ,"$4,575,000 ","$107,777 ",$0 ,,$0 ,$0 ,$0 ,yes,no,yes,no,no,no,,,,ssm-health,
Dupont Hospital LLC,Community Health Systems,20200508,loan,$0 ,"$7,570,000 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Indiana,,,,,,,0,,publicly traded,CYH,Tennessee,USA,healthcare services,for-profit hospitals,"80,000",0,"$1,432,842 ",,"$183,962,575 ","$477,996,770 ",$0 ,$0 ,151 to 1,"$8,064,410 ","$53,461 ",$0 ,yes,yes,yes,no,no,yes,,,https://www.followthemoney.org/entity-details?eid=653,community-health-systems,community-health-systems
Ahs Hospital Corp,Atlantic Health System,20200508,loan,$0 ,"$11,609,974 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,New Jersey,,,,,,,0,,non-profit,,New Jersey,USA,healthcare services,healthcare services,0,0,$0 ,,$0 ,"$8,999,999 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,atlantic-health-system,
Ahs Hospital Corp,Atlantic Health System,20200508,loan,$0 ,"$23,347,948 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,New Jersey,,,,,,,0,,non-profit,,New Jersey,USA,healthcare services,healthcare services,0,0,$0 ,,$0 ,"$8,999,999 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,atlantic-health-system,
Ahs Hospital Corp,Atlantic Health System,20200508,loan,$0 ,"$29,042,975 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,New Jersey,,,,,,,0,,non-profit,,New Jersey,USA,healthcare services,healthcare services,0,0,$0 ,,$0 ,"$8,999,999 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,atlantic-health-system,
Ahs Hospital Corp,Atlantic Health System,20200508,loan,$0 ,"$73,073,585 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,New Jersey,,,,,,,0,,non-profit,,New Jersey,USA,healthcare services,healthcare services,0,0,$0 ,,$0 ,"$8,999,999 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,atlantic-health-system,
Ahs Hospital Corp,Atlantic Health System,20200508,loan,$0 ,"$181,536,270 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,New Jersey,,,,,,,0,,non-profit,,New Jersey,USA,healthcare services,healthcare services,0,0,$0 ,,$0 ,"$8,999,999 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,atlantic-health-system,
Aiken Regional Medical Centers,Universal Health Services Inc.,20200508,loan,$0 ,"$19,714,815 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,South Carolina,,,,,,,0,,publicly traded,UHS,Pennsylvania,USA,healthcare services,for-profit hospitals,"80,800",0,"$469,188 ",19.60%,"$2,142,878 ","$11,750,000 ","$217,373 ",$0 ,629 to 1,"$24,473,240 ","$38,931 ",$0 ,no,no,yes,no,no,yes,,,https://www.followthemoney.org/entity-details?eid=29950330,universal-health-services-inc,universal-health-services-inc
Akron General Medical Center,Cleveland Clinic,20200508,loan,$0 ,"$797,312 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Ohio,,,,,,,0,,non-profit,,Florida,USA,healthcare services,healthcare services,0,0,$0 ,,$0 ,"$5,340,000 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,cleveland-clinic,
Akron General Medical Center,Cleveland Clinic,20200508,loan,$0 ,"$55,904,925 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Ohio,,,,,,,0,,non-profit,,Florida,USA,healthcare services,healthcare services,0,0,$0 ,,$0 ,"$5,340,000 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,cleveland-clinic,
Alegent Creighton Health,CommonSpirit Health,20200508,loan,$0 ,"$1,207,183 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Nebraska,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$753,351 ",,$0 ,"$80,763,985 ","$245,505 ","$5,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,commonspirit-health,
Alegent Creighton Health,CommonSpirit Health,20200508,loan,$0 ,"$2,868,391 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Nebraska,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$753,351 ",,$0 ,"$80,763,985 ","$245,505 ","$5,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,commonspirit-health,
Alegent Creighton Health,CommonSpirit Health,20200508,loan,$0 ,"$14,544,636 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Nebraska,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$753,351 ",,$0 ,"$80,763,985 ","$245,505 ","$5,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,commonspirit-health,
Alegent Health Bergan Mercy Hea,CommonSpirit Health,20200508,loan,$0 ,"$10,515,600 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Iowa,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$753,351 ",,$0 ,"$80,763,985 ","$245,505 ","$5,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,commonspirit-health,
Alegent Health Bergan Mercy Hea,CommonSpirit Health,20200508,loan,$0 ,"$52,671,839 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Nebraska,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$753,351 ",,$0 ,"$80,763,985 ","$245,505 ","$5,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,commonspirit-health,
Alegent Health Community Memori,CommonSpirit Health,20200508,loan,$0 ,"$905,742 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Iowa,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$753,351 ",,$0 ,"$80,763,985 ","$245,505 ","$5,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,commonspirit-health,
Alegent Health Community Memori,CommonSpirit Health,20200508,loan,$0 ,"$2,295,124 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Iowa,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$753,351 ",,$0 ,"$80,763,985 ","$245,505 ","$5,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,commonspirit-health,
Alegent Health Immanuel Medical,CommonSpirit Health,20200508,loan,$0 ,"$1,308,390 ",Centers for Medicare and Medicaid Services,"Medicare Accelerated and Advance Payment Program ($500,000 and up)",,https://www.cms.gov/About-CMS/Agency-Information/Emergency/EPRO/Current-Emergencies/Current-Emergencies-page,,Nebraska,,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$753,351 ",,$0 ,"$80,763,985 ","$245,505 ","$5,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,commonspirit-health,
