GEOID,FullName,state,county,FIPS
13219,"Oconee County, Georgia",Georgia,Oconee,13219
13221,"Oglethorpe County, Georgia",Georgia,Oglethorpe,13221
13223,"Paulding County, Georgia",Georgia,Paulding,13223
13225,"Peach County, Georgia",Georgia,Peach,13225
13227,"Pickens County, Georgia",Georgia,Pickens,13227
13229,"Pierce County, Georgia",Georgia,Pierce,13229
13231,"Pike County, Georgia",Georgia,Pike,13231
13233,"Polk County, Georgia",Georgia,Polk,13233
13235,"Pulaski County, Georgia",Georgia,Pulaski,13235
13237,"Putnam County, Georgia",Georgia,Putnam,13237
13239,"Quitman County, Georgia",Georgia,Quitman,13239
13241,"Rabun County, Georgia",Georgia,Rabun,13241
13243,"Randolph County, Georgia",Georgia,Randolph,13243
13245,"Richmond County, Georgia",Georgia,Richmond,13245
13247,"Rockdale County, Georgia",Georgia,Rockdale,13247
13249,"Schley County, Georgia",Georgia,Schley,13249
13251,"Screven County, Georgia",Georgia,Screven,13251
13253,"Seminole County, Georgia",Georgia,Seminole,13253
13255,"Spalding County, Georgia",Georgia,Spalding,13255
13257,"Stephens County, Georgia",Georgia,Stephens,13257
13259,"Stewart County, Georgia",Georgia,Stewart,13259
13261,"Sumter County, Georgia",Georgia,Sumter,13261
13263,"Talbot County, Georgia",Georgia,Talbot,13263
13265,"Taliaferro County, Georgia",Georgia,Taliaferro,13265
13267,"Tattnall County, Georgia",Georgia,Tattnall,13267
13269,"Taylor County, Georgia",Georgia,Taylor,13269
13271,"Telfair County, Georgia",Georgia,Telfair,13271
13273,"Terrell County, Georgia",Georgia,Terrell,13273
13275,"Thomas County, Georgia",Georgia,Thomas,13275
13277,"Tift County, Georgia",Georgia,Tift,13277
13279,"Toombs County, Georgia",Georgia,Toombs,13279
13281,"Towns County, Georgia",Georgia,Towns,13281
13283,"Treutlen County, Georgia",Georgia,Treutlen,13283
13285,"Troup County, Georgia",Georgia,Troup,13285
13287,"Turner County, Georgia",Georgia,Turner,13287
13289,"Twiggs County, Georgia",Georgia,Twiggs,13289
13291,"Union County, Georgia",Georgia,Union,13291
13293,"Upson County, Georgia",Georgia,Upson,13293
13295,"Walker County, Georgia",Georgia,Walker,13295
13297,"Walton County, Georgia",Georgia,Walton,13297
13299,"Ware County, Georgia",Georgia,Ware,13299
13301,"Warren County, Georgia",Georgia,Warren,13301
13303,"Washington County, Georgia",Georgia,Washington,13303
13305,"Wayne County, Georgia",Georgia,Wayne,13305
13307,"Webster County, Georgia",Georgia,Webster,13307
13309,"Wheeler County, Georgia",Georgia,Wheeler,13309
13311,"White County, Georgia",Georgia,White,13311
13313,"Whitfield County, Georgia",Georgia,Whitfield,13313
13315,"Wilcox County, Georgia",Georgia,Wilcox,13315
13317,"Wilkes County, Georgia",Georgia,Wilkes,13317
13319,"Wilkinson County, Georgia",Georgia,Wilkinson,13319
13321,"Worth County, Georgia",Georgia,Worth,13321
15001,"Hawaii County, Hawaii",Hawaii,Hawaii,15001
15003,"Honolulu County, Hawaii",Hawaii,Honolulu,15003
15005,"Kalawao County, Hawaii",NA,NA,15005
15007,"Kauai County, Hawaii",Hawaii,Kauai,15007
15009,"Maui County, Hawaii",Hawaii,Maui,15009
16001,"Ada County, Idaho",Idaho,Ada,16001
16003,"Adams County, Idaho",Idaho,Adams,16003
16005,"Bannock County, Idaho",Idaho,Bannock,16005
16007,"Bear Lake County, Idaho",Idaho,Bear Lake,16007
16009,"Benewah County, Idaho",Idaho,Benewah,16009
16011,"Bingham County, Idaho",Idaho,Bingham,16011
16013,"Blaine County, Idaho",Idaho,Blaine,16013
16015,"Boise County, Idaho",Idaho,Boise,16015
16017,"Bonner County, Idaho",Idaho,Bonner,16017
16019,"Bonneville County, Idaho",Idaho,Bonneville,16019
16021,"Boundary County, Idaho",Idaho,Boundary,16021
16023,"Butte County, Idaho",Idaho,Butte,16023
16025,"Camas County, Idaho",Idaho,Camas,16025
16027,"Canyon County, Idaho",Idaho,Canyon,16027
16029,"Caribou County, Idaho",Idaho,Caribou,16029
16031,"Cassia County, Idaho",Idaho,Cassia,16031
16033,"Clark County, Idaho",Idaho,Clark,16033
16035,"Clearwater County, Idaho",Idaho,Clearwater,16035
16037,"Custer County, Idaho",Idaho,Custer,16037
16039,"Elmore County, Idaho",Idaho,Elmore,16039
16041,"Franklin County, Idaho",Idaho,Franklin,16041
16043,"Fremont County, Idaho",Idaho,Fremont,16043
16045,"Gem County, Idaho",Idaho,Gem,16045
16047,"Gooding County, Idaho",Idaho,Gooding,16047
16049,"Idaho County, Idaho",Idaho,Idaho,16049
16051,"Jefferson County, Idaho",Idaho,Jefferson,16051
16053,"Jerome County, Idaho",Idaho,Jerome,16053
16055,"Kootenai County, Idaho",Idaho,Kootenai,16055
16057,"Latah County, Idaho",Idaho,Latah,16057
16059,"Lemhi County, Idaho",Idaho,Lemhi,16059
16061,"Lewis County, Idaho",Idaho,Lewis,16061
16063,"Lincoln County, Idaho",Idaho,Lincoln,16063
16065,"Madison County, Idaho",Idaho,Madison,16065
16067,"Minidoka County, Idaho",Idaho,Minidoka,16067
16069,"Nez Perce County, Idaho",Idaho,Nez Perce,16069
16071,"Oneida County, Idaho",Idaho,Oneida,16071
16073,"Owyhee County, Idaho",Idaho,Owyhee,16073
16075,"Payette County, Idaho",Idaho,Payette,16075
16077,"Power County, Idaho",Idaho,Power,16077
16079,"Shoshone County, Idaho",Idaho,Shoshone,16079
16081,"Teton County, Idaho",Idaho,Teton,16081
16083,"Twin Falls County, Idaho",Idaho,Twin Falls,16083
16085,"Valley County, Idaho",Idaho,Valley,16085
16087,"Washington County, Idaho",Idaho,Washington,16087
17001,"Adams County, Illinois",Illinois,Adams,17001
17003,"Alexander County, Illinois",Illinois,Alexander,17003
17005,"Bond County, Illinois",Illinois,Bond,17005
17007,"Boone County, Illinois",Illinois,Boone,17007
17009,"Brown County, Illinois",Illinois,Brown,17009
17011,"Bureau County, Illinois",Illinois,Bureau,17011
17013,"Calhoun County, Illinois",Illinois,Calhoun,17013
17015,"Carroll County, Illinois",Illinois,Carroll,17015
17017,"Cass County, Illinois",Illinois,Cass,17017
17019,"Champaign County, Illinois",Illinois,Champaign,17019
17021,"Christian County, Illinois",Illinois,Christian,17021
17023,"Clark County, Illinois",Illinois,Clark,17023
17025,"Clay County, Illinois",Illinois,Clay,17025
17027,"Clinton County, Illinois",Illinois,Clinton,17027
17029,"Coles County, Illinois",Illinois,Coles,17029
17031,"Cook County, Illinois",Illinois,Cook,17031
17033,"Crawford County, Illinois",Illinois,Crawford,17033
17035,"Cumberland County, Illinois",Illinois,Cumberland,17035
17037,"DeKalb County, Illinois",Illinois,DeKalb,17037
17039,"De Witt County, Illinois",Illinois,De Witt,17039
17041,"Douglas County, Illinois",Illinois,Douglas,17041
17043,"DuPage County, Illinois",Illinois,DuPage,17043
17045,"Edgar County, Illinois",Illinois,Edgar,17045
17047,"Edwards County, Illinois",Illinois,Edwards,17047
17049,"Effingham County, Illinois",Illinois,Effingham,17049
17051,"Fayette County, Illinois",Illinois,Fayette,17051
17053,"Ford County, Illinois",Illinois,Ford,17053
17055,"Franklin County, Illinois",Illinois,Franklin,17055
17057,"Fulton County, Illinois",Illinois,Fulton,17057
17059,"Gallatin County, Illinois",Illinois,Gallatin,17059
17061,"Greene County, Illinois",Illinois,Greene,17061
17063,"Grundy County, Illinois",Illinois,Grundy,17063
17065,"Hamilton County, Illinois",Illinois,Hamilton,17065
17067,"Hancock County, Illinois",Illinois,Hancock,17067
17069,"Hardin County, Illinois",Illinois,Hardin,17069
17071,"Henderson County, Illinois",Illinois,Henderson,17071
17073,"Henry County, Illinois",Illinois,Henry,17073
17075,"Iroquois County, Illinois",Illinois,Iroquois,17075
17077,"Jackson County, Illinois",Illinois,Jackson,17077
17079,"Jasper County, Illinois",Illinois,Jasper,17079
17081,"Jefferson County, Illinois",Illinois,Jefferson,17081
17083,"Jersey County, Illinois",Illinois,Jersey,17083
17085,"Jo Daviess County, Illinois",Illinois,Jo Daviess,17085
17087,"Johnson County, Illinois",Illinois,Johnson,17087
17089,"Kane County, Illinois",Illinois,Kane,17089
17091,"Kankakee County, Illinois",Illinois,Kankakee,17091
17093,"Kendall County, Illinois",Illinois,Kendall,17093
17095,"Knox County, Illinois",Illinois,Knox,17095
17097,"Lake County, Illinois",Illinois,Lake,17097
17099,"LaSalle County, Illinois",Illinois,LaSalle,17099
17101,"Lawrence County, Illinois",Illinois,Lawrence,17101
17103,"Lee County, Illinois",Illinois,Lee,17103
17105,"Livingston County, Illinois",Illinois,Livingston,17105
17107,"Logan County, Illinois",Illinois,Logan,17107
17109,"McDonough County, Illinois",Illinois,McDonough,17109
17111,"McHenry County, Illinois",Illinois,McHenry,17111
17113,"McLean County, Illinois",Illinois,McLean,17113
17115,"Macon County, Illinois",Illinois,Macon,17115
17117,"Macoupin County, Illinois",Illinois,Macoupin,17117
17119,"Madison County, Illinois",Illinois,Madison,17119
17121,"Marion County, Illinois",Illinois,Marion,17121
17123,"Marshall County, Illinois",Illinois,Marshall,17123
17125,"Mason County, Illinois",Illinois,Mason,17125
17127,"Massac County, Illinois",Illinois,Massac,17127
17129,"Menard County, Illinois",Illinois,Menard,17129
17131,"Mercer County, Illinois",Illinois,Mercer,17131
17133,"Monroe County, Illinois",Illinois,Monroe,17133
17135,"Montgomery County, Illinois",Illinois,Montgomery,17135
17137,"Morgan County, Illinois",Illinois,Morgan,17137
17139,"Moultrie County, Illinois",Illinois,Moultrie,17139
17141,"Ogle County, Illinois",Illinois,Ogle,17141
17143,"Peoria County, Illinois",Illinois,Peoria,17143
17145,"Perry County, Illinois",Illinois,Perry,17145
17147,"Piatt County, Illinois",Illinois,Piatt,17147
17149,"Pike County, Illinois",Illinois,Pike,17149
17151,"Pope County, Illinois",Illinois,Pope,17151
17153,"Pulaski County, Illinois",Illinois,Pulaski,17153
17155,"Putnam County, Illinois",Illinois,Putnam,17155
17157,"Randolph County, Illinois",Illinois,Randolph,17157
17159,"Richland County, Illinois",Illinois,Richland,17159
17161,"Rock Island County, Illinois",Illinois,Rock Island,17161
17163,"St. Clair County, Illinois",Illinois,St. Clair,17163
17165,"Saline County, Illinois",Illinois,Saline,17165
17167,"Sangamon County, Illinois",Illinois,Sangamon,17167
17169,"Schuyler County, Illinois",Illinois,Schuyler,17169
17171,"Scott County, Illinois",Illinois,Scott,17171
17173,"Shelby County, Illinois",Illinois,Shelby,17173
17175,"Stark County, Illinois",Illinois,Stark,17175
17177,"Stephenson County, Illinois",Illinois,Stephenson,17177
17179,"Tazewell County, Illinois",Illinois,Tazewell,17179
17181,"Union County, Illinois",Illinois,Union,17181
17183,"Vermilion County, Illinois",Illinois,Vermilion,17183
17185,"Wabash County, Illinois",Illinois,Wabash,17185
17187,"Warren County, Illinois",Illinois,Warren,17187
17189,"Washington County, Illinois",Illinois,Washington,17189
17191,"Wayne County, Illinois",Illinois,Wayne,17191
17193,"White County, Illinois",Illinois,White,17193
17195,"Whiteside County, Illinois",Illinois,Whiteside,17195
17197,"Will County, Illinois",Illinois,Will,17197
17199,"Williamson County, Illinois",Illinois,Williamson,17199
17201,"Winnebago County, Illinois",Illinois,Winnebago,17201
17203,"Woodford County, Illinois",Illinois,Woodford,17203
18001,"Adams County, Indiana",Indiana,Adams,18001
18003,"Allen County, Indiana",Indiana,Allen,18003
18005,"Bartholomew County, Indiana",Indiana,Bartholomew,18005
18007,"Benton County, Indiana",Indiana,Benton,18007
18009,"Blackford County, Indiana",Indiana,Blackford,18009
18011,"Boone County, Indiana",Indiana,Boone,18011
18013,"Brown County, Indiana",Indiana,Brown,18013
18015,"Carroll County, Indiana",Indiana,Carroll,18015
18017,"Cass County, Indiana",Indiana,Cass,18017
18019,"Clark County, Indiana",Indiana,Clark,18019
18021,"Clay County, Indiana",Indiana,Clay,18021
18023,"Clinton County, Indiana",Indiana,Clinton,18023
18025,"Crawford County, Indiana",Indiana,Crawford,18025
18027,"Daviess County, Indiana",Indiana,Daviess,18027
18029,"Dearborn County, Indiana",Indiana,Dearborn,18029
18031,"Decatur County, Indiana",Indiana,Decatur,18031
18033,"DeKalb County, Indiana",Indiana,DeKalb,18033
18035,"Delaware County, Indiana",Indiana,Delaware,18035
18037,"Dubois County, Indiana",Indiana,Dubois,18037
18039,"Elkhart County, Indiana",Indiana,Elkhart,18039
18041,"Fayette County, Indiana",Indiana,Fayette,18041
18043,"Floyd County, Indiana",Indiana,Floyd,18043
18045,"Fountain County, Indiana",Indiana,Fountain,18045
18047,"Franklin County, Indiana",Indiana,Franklin,18047
18049,"Fulton County, Indiana",Indiana,Fulton,18049
18051,"Gibson County, Indiana",Indiana,Gibson,18051
18053,"Grant County, Indiana",Indiana,Grant,18053
18055,"Greene County, Indiana",Indiana,Greene,18055
18057,"Hamilton County, Indiana",Indiana,Hamilton,18057
18059,"Hancock County, Indiana",Indiana,Hancock,18059
18061,"Harrison County, Indiana",Indiana,Harrison,18061
18063,"Hendricks County, Indiana",Indiana,Hendricks,18063
18065,"Henry County, Indiana",Indiana,Henry,18065
18067,"Howard County, Indiana",Indiana,Howard,18067
18069,"Huntington County, Indiana",Indiana,Huntington,18069
18071,"Jackson County, Indiana",Indiana,Jackson,18071
18073,"Jasper County, Indiana",Indiana,Jasper,18073
18075,"Jay County, Indiana",Indiana,Jay,18075
18077,"Jefferson County, Indiana",Indiana,Jefferson,18077
18079,"Jennings County, Indiana",Indiana,Jennings,18079
18081,"Johnson County, Indiana",Indiana,Johnson,18081
18083,"Knox County, Indiana",Indiana,Knox,18083
18085,"Kosciusko County, Indiana",Indiana,Kosciusko,18085
18087,"LaGrange County, Indiana",Indiana,LaGrange,18087
18089,"Lake County, Indiana",Indiana,Lake,18089
18091,"LaPorte County, Indiana",Indiana,LaPorte,18091
18093,"Lawrence County, Indiana",Indiana,Lawrence,18093
18095,"Madison County, Indiana",Indiana,Madison,18095
18097,"Marion County, Indiana",Indiana,Marion,18097
18099,"Marshall County, Indiana",Indiana,Marshall,18099
18101,"Martin County, Indiana",Indiana,Martin,18101
18103,"Miami County, Indiana",Indiana,Miami,18103
18105,"Monroe County, Indiana",Indiana,Monroe,18105
18107,"Montgomery County, Indiana",Indiana,Montgomery,18107
18109,"Morgan County, Indiana",Indiana,Morgan,18109
18111,"Newton County, Indiana",Indiana,Newton,18111
18113,"Noble County, Indiana",Indiana,Noble,18113
18115,"Ohio County, Indiana",Indiana,Ohio,18115
18117,"Orange County, Indiana",Indiana,Orange,18117
18119,"Owen County, Indiana",Indiana,Owen,18119
18121,"Parke County, Indiana",Indiana,Parke,18121
18123,"Perry County, Indiana",Indiana,Perry,18123
18125,"Pike County, Indiana",Indiana,Pike,18125
18127,"Porter County, Indiana",Indiana,Porter,18127
18129,"Posey County, Indiana",Indiana,Posey,18129
18131,"Pulaski County, Indiana",Indiana,Pulaski,18131
18133,"Putnam County, Indiana",Indiana,Putnam,18133
18135,"Randolph County, Indiana",Indiana,Randolph,18135
18137,"Ripley County, Indiana",Indiana,Ripley,18137
18139,"Rush County, Indiana",Indiana,Rush,18139
18141,"St. Joseph County, Indiana",Indiana,St. Joseph,18141
18143,"Scott County, Indiana",Indiana,Scott,18143
18145,"Shelby County, Indiana",Indiana,Shelby,18145
18147,"Spencer County, Indiana",Indiana,Spencer,18147
18149,"Starke County, Indiana",Indiana,Starke,18149
18151,"Steuben County, Indiana",Indiana,Steuben,18151
18153,"Sullivan County, Indiana",Indiana,Sullivan,18153
18155,"Switzerland County, Indiana",Indiana,Switzerland,18155
18157,"Tippecanoe County, Indiana",Indiana,Tippecanoe,18157
18159,"Tipton County, Indiana",Indiana,Tipton,18159
18161,"Union County, Indiana",Indiana,Union,18161
18163,"Vanderburgh County, Indiana",Indiana,Vanderburgh,18163
18165,"Vermillion County, Indiana",Indiana,Vermillion,18165
18167,"Vigo County, Indiana",Indiana,Vigo,18167
18169,"Wabash County, Indiana",Indiana,Wabash,18169
18171,"Warren County, Indiana",Indiana,Warren,18171
18173,"Warrick County, Indiana",Indiana,Warrick,18173
18175,"Washington County, Indiana",Indiana,Washington,18175
18177,"Wayne County, Indiana",Indiana,Wayne,18177
18179,"Wells County, Indiana",Indiana,Wells,18179
18181,"White County, Indiana",Indiana,White,18181
18183,"Whitley County, Indiana",Indiana,Whitley,18183
19001,"Adair County, Iowa",Iowa,Adair,19001
19003,"Adams County, Iowa",Iowa,Adams,19003
19005,"Allamakee County, Iowa",Iowa,Allamakee,19005
19007,"Appanoose County, Iowa",Iowa,Appanoose,19007
19009,"Audubon County, Iowa",Iowa,Audubon,19009
19011,"Benton County, Iowa",Iowa,Benton,19011
19013,"Black Hawk County, Iowa",Iowa,Black Hawk,19013
19015,"Boone County, Iowa",Iowa,Boone,19015
19017,"Bremer County, Iowa",Iowa,Bremer,19017
19019,"Buchanan County, Iowa",Iowa,Buchanan,19019
19021,"Buena Vista County, Iowa",Iowa,Buena Vista,19021
19023,"Butler County, Iowa",Iowa,Butler,19023
19025,"Calhoun County, Iowa",Iowa,Calhoun,19025
19027,"Carroll County, Iowa",Iowa,Carroll,19027
19029,"Cass County, Iowa",Iowa,Cass,19029
19031,"Cedar County, Iowa",Iowa,Cedar,19031
19033,"Cerro Gordo County, Iowa",Iowa,Cerro Gordo,19033
19035,"Cherokee County, Iowa",Iowa,Cherokee,19035
19037,"Chickasaw County, Iowa",Iowa,Chickasaw,19037
19039,"Clarke County, Iowa",Iowa,Clarke,19039
19041,"Clay County, Iowa",Iowa,Clay,19041
19043,"Clayton County, Iowa",Iowa,Clayton,19043
19045,"Clinton County, Iowa",Iowa,Clinton,19045
19047,"Crawford County, Iowa",Iowa,Crawford,19047
19049,"Dallas County, Iowa",Iowa,Dallas,19049
19051,"Davis County, Iowa",Iowa,Davis,19051
19053,"Decatur County, Iowa",Iowa,Decatur,19053
19055,"Delaware County, Iowa",Iowa,Delaware,19055
19057,"Des Moines County, Iowa",Iowa,Des Moines,19057
19059,"Dickinson County, Iowa",Iowa,Dickinson,19059
19061,"Dubuque County, Iowa",Iowa,Dubuque,19061
19063,"Emmet County, Iowa",Iowa,Emmet,19063
19065,"Fayette County, Iowa",Iowa,Fayette,19065
19067,"Floyd County, Iowa",Iowa,Floyd,19067
19069,"Franklin County, Iowa",Iowa,Franklin,19069
19071,"Fremont County, Iowa",Iowa,Fremont,19071
19073,"Greene County, Iowa",Iowa,Greene,19073
19075,"Grundy County, Iowa",Iowa,Grundy,19075
19077,"Guthrie County, Iowa",Iowa,Guthrie,19077
19079,"Hamilton County, Iowa",Iowa,Hamilton,19079
19081,"Hancock County, Iowa",Iowa,Hancock,19081
